time,nodeID,positionX,positionY,positionZ,quality
2026-01-13T23:16:13.671175,d43a,NaN,NaN,NaN,0
2026-01-13T23:16:13.672609,5720,13.736878,13.189847,0.0041439971,91
2026-01-13T23:16:13.673866,4110,8.887537,11.569925,1.4348447,94
2026-01-13T23:16:13.675049,1bb3,NaN,NaN,NaN,0
2026-01-13T23:16:13.701383,d284,NaN,NaN,NaN,0
2026-01-13T23:16:13.704632,5720,13.722629,13.179006,0.74523568,93
2026-01-13T23:16:13.706394,d284,NaN,NaN,NaN,0
2026-01-13T23:16:13.707567,4110,8.9408712,11.541871,1.2940733,95
2026-01-13T23:16:13.710300,d2ad,NaN,NaN,NaN,0
2026-01-13T23:16:13.711405,49a2,NaN,NaN,NaN,0
2026-01-13T23:16:13.712390,d284,NaN,NaN,NaN,0
2026-01-13T23:16:13.713661,4110,8.887537,11.569925,1.4348447,94
2026-01-13T23:16:13.715333,d2ad,NaN,NaN,NaN,0
2026-01-13T23:16:13.723458,87b0,19.710878,25.335791,-0.33090645,36
2026-01-13T23:16:13.734318,5720,13.736878,13.189847,0.0041439971,91
2026-01-13T23:16:13.735680,87b0,NaN,NaN,NaN,0
2026-01-13T23:16:13.736830,cf06,16.188023,24.780487,1.7768488,42
2026-01-13T23:16:13.738011,5720,13.682837,13.24707,0.35175604,93
2026-01-13T23:16:13.739010,87b0,19.710878,25.335791,-0.33090645,36
2026-01-13T23:16:13.740031,cf06,16.3051,24.795731,1.9281236,24
2026-01-13T23:16:13.741117,d43a,20.511633,26.130495,-0.14479852,89
2026-01-13T23:16:13.742414,d284,NaN,NaN,NaN,0
2026-01-13T23:16:13.760033,d43a,NaN,NaN,NaN,0
2026-01-13T23:16:13.761278,d284,NaN,NaN,NaN,0
2026-01-13T23:16:13.762202,5720,13.736878,13.189847,0.0041439971,91
2026-01-13T23:16:13.763105,cf06,16.188023,24.780487,1.7768488,42
2026-01-13T23:16:13.763976,5720,13.682837,13.24707,0.35175604,93
2026-01-13T23:16:13.764842,cf06,16.3051,24.795731,1.9281236,24
2026-01-13T23:16:13.765705,d43a,20.511633,26.130495,-0.14479852,89
2026-01-13T23:16:13.769281,d284,NaN,NaN,NaN,0
2026-01-13T23:16:13.770585,4110,NaN,NaN,NaN,0
2026-01-13T23:16:13.771762,1bb3,NaN,NaN,NaN,0
2026-01-13T23:16:13.822463,87b0,NaN,NaN,NaN,0
2026-01-13T23:16:13.869174,5720,13.561824,13.321128,0.025199611,92
2026-01-13T23:16:13.870588,d284,NaN,NaN,NaN,0
2026-01-13T23:16:13.871574,d43a,NaN,NaN,NaN,0
2026-01-13T23:16:13.922506,5720,13.476726,13.412271,0.39532372,96
2026-01-13T23:16:13.969065,4110,NaN,NaN,NaN,0
2026-01-13T23:16:13.970353,1bb3,NaN,NaN,NaN,0
2026-01-13T23:16:13.971340,d43a,20.569204,26.118742,0.042277265,97
2026-01-13T23:16:14.011180,5720,13.561824,13.321128,0.025199611,92
2026-01-13T23:16:14.012652,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.013937,4103,NaN,NaN,NaN,0
2026-01-13T23:16:14.015190,87b0,NaN,NaN,NaN,0
2026-01-13T23:16:14.016390,d284,8.7516918,24.458857,-1.5626357,42
2026-01-13T23:16:14.017852,d43a,20.569204,26.118742,0.042277265,97
2026-01-13T23:16:14.019327,d43a,NaN,NaN,NaN,0
2026-01-13T23:16:14.021459,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.024058,cf06,16.259714,24.786152,1.9054025,33
2026-01-13T23:16:14.025402,cf06,16.325649,24.763096,1.9872233,29
2026-01-13T23:16:14.026660,4103,NaN,NaN,NaN,0
2026-01-13T23:16:14.027906,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.029066,4c0f,NaN,NaN,NaN,0
2026-01-13T23:16:14.030160,5720,13.476726,13.412271,0.39532372,96
2026-01-13T23:16:14.031114,d2ad,NaN,NaN,NaN,0
2026-01-13T23:16:14.031909,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.032714,1bb3,NaN,NaN,NaN,0
2026-01-13T23:16:14.033506,d284,NaN,NaN,NaN,0
2026-01-13T23:16:14.034368,d284,8.7516918,24.458857,-1.5626357,42
2026-01-13T23:16:14.035434,d2ad,NaN,NaN,NaN,0
2026-01-13T23:16:14.042881,87b0,19.72286,25.333717,0.1599648,36
2026-01-13T23:16:14.044236,5720,13.339229,13.507522,0.555696,98
2026-01-13T23:16:14.045521,d284,9.067791,24.646797,-1.7200288,39
2026-01-13T23:16:14.046752,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.047810,d43a,NaN,NaN,NaN,0
2026-01-13T23:16:14.048693,4103,NaN,NaN,NaN,0
2026-01-13T23:16:14.049573,cf06,16.386074,24.761143,2.0650082,40
2026-01-13T23:16:14.050613,49a2,NaN,NaN,NaN,0
2026-01-13T23:16:14.051437,d2ad,NaN,NaN,NaN,0
2026-01-13T23:16:14.052211,1bb3,NaN,NaN,NaN,0
2026-01-13T23:16:14.122566,87b0,NaN,NaN,NaN,0
2026-01-13T23:16:14.124029,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.125328,d43a,20.619219,26.154602,0.051344357,97
2026-01-13T23:16:14.126394,d284,9.3253317,24.784592,-1.8343782,40
2026-01-13T23:16:14.169040,1bb3,6.1894979,7.5991044,0.011054766,94
2026-01-13T23:16:14.170338,5720,13.223355,13.575123,0.0799927,91
2026-01-13T23:16:14.183951,49a2,NaN,NaN,NaN,0
2026-01-13T23:16:14.190888,4103,16.629669,0.75595933,1.5720583,82
2026-01-13T23:16:14.192180,cf06,16.416264,24.782555,2.0954525,39
2026-01-13T23:16:14.222985,87b0,19.729298,25.32258,0.49736825,37
2026-01-13T23:16:14.224860,5720,13.157083,13.654682,0.25679517,99
2026-01-13T23:16:14.269755,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.271568,d284,9.5127888,24.876001,-1.936318,28
2026-01-13T23:16:14.272616,d43a,NaN,NaN,NaN,0
2026-01-13T23:16:14.273449,1bb3,6.029839,7.5983748,-0.38608325,82
2026-01-13T23:16:14.322768,87b0,NaN,NaN,NaN,0
2026-01-13T23:16:14.358325,5720,13.223355,13.575123,0.0799927,91
2026-01-13T23:16:14.359828,d284,9.3253317,24.784592,-1.8343782,40
2026-01-13T23:16:14.361392,5720,13.223355,13.575123,0.0799927,91
2026-01-13T23:16:14.362776,d43a,20.619219,26.154602,0.051344357,97
2026-01-13T23:16:14.364399,4110,NaN,NaN,NaN,0
2026-01-13T23:16:14.366677,5720,13.157083,13.654682,0.25679517,99
2026-01-13T23:16:14.368170,d284,9.3253317,24.784592,-1.8343782,40
2026-01-13T23:16:14.369769,87b0,19.729298,25.32258,0.49736825,37
2026-01-13T23:16:14.371371,1bb3,6.1894979,7.5991044,0.011054766,94
2026-01-13T23:16:14.372786,d284,9.5127888,24.876001,-1.936318,28
2026-01-13T23:16:14.374230,5720,13.157083,13.654682,0.25679517,99
2026-01-13T23:16:14.375674,4103,NaN,NaN,NaN,0
2026-01-13T23:16:14.377206,d284,9.5127888,24.876001,-1.936318,28
